scenario,case,bg_db,method_0,method_1,method_2,method,score,solver,tech_shape,n_activities,n_products,error
SSP5H_2050,gateA_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)",climate change,global warming potential (GWP100),"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.34044499697658215,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)",ecotoxicity: marine,marine ecotoxicity potential (METP),"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: marine | marine ecotoxicity potential (METP)",51.81089649755781,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)",ecotoxicity: terrestrial,terrestrial ecotoxicity potential (TETP),"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: terrestrial | terrestrial ecotoxicity potential (TETP)",-113.56879566737645,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)","energy resources: non-renewable, fossil",fossil fuel potential (FFP),"ReCiPe 2016 v1.03, midpoint (H) | energy resources: non-renewable, fossil | fossil fuel potential (FFP)",-10.201440940044389,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)",eutrophication: freshwater,freshwater eutrophication potential (FEP),"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: freshwater | freshwater eutrophication potential (FEP)",-0.008316086183467467,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)",eutrophication: marine,marine eutrophication potential (MEP),"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: marine | marine eutrophication potential (MEP)",-0.0004730606598003309,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)",human toxicity: carcinogenic,human toxicity potential (HTPc),"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: carcinogenic | human toxicity potential (HTPc)",-40.14546094208934,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)",human toxicity: non-carcinogenic,human toxicity potential (HTPnc),"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: non-carcinogenic | human toxicity potential (HTPnc)",-66.79803084484438,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)",ionising radiation,ionising radiation potential (IRP),"ReCiPe 2016 v1.03, midpoint (H) | ionising radiation | ionising radiation potential (IRP)",0.012222695210679462,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)",land use,agricultural land occupation (LOP),"ReCiPe 2016 v1.03, midpoint (H) | land use | agricultural land occupation (LOP)",-0.8480887648394199,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)",material resources: metals/minerals,surplus ore potential (SOP),"ReCiPe 2016 v1.03, midpoint (H) | material resources: metals/minerals | surplus ore potential (SOP)",-0.7388703335063587,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)",ozone depletion,ozone depletion potential (ODPinfinite),"ReCiPe 2016 v1.03, midpoint (H) | ozone depletion | ozone depletion potential (ODPinfinite)",-8.179214612532824e-06,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)",particulate matter formation,particulate matter formation potential (PMFP),"ReCiPe 2016 v1.03, midpoint (H) | particulate matter formation | particulate matter formation potential (PMFP)",-0.07500990582396261,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)",photochemical oxidant formation: human health,photochemical oxidant formation potential: humans (HOFP),"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: human health | photochemical oxidant formation potential: humans (HOFP)",-0.083376858880051,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)",photochemical oxidant formation: terrestrial ecosystems,photochemical oxidant formation potential: ecosystems (EOFP),"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: terrestrial ecosystems | photochemical oxidant formation potential: ecosystems (EOFP)",-0.08819988839883515,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)",water use,water consumption potential (WCP),"ReCiPe 2016 v1.03, midpoint (H) | water use | water consumption potential (WCP)",-0.18711342040606266,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,staged_total,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)",climate change,global warming potential (GWP100),"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-34.381999342269474,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,staged_total,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)",acidification: terrestrial,terrestrial acidification potential (TAP),"ReCiPe 2016 v1.03, midpoint (H) | acidification: terrestrial | terrestrial acidification potential (TAP)",-0.21634790021020364,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,staged_total,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)",climate change,global warming potential (GWP1000),"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP1000)",-35.24645717534839,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,staged_total,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)",ecotoxicity: freshwater,freshwater ecotoxicity potential (FETP),"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: freshwater | freshwater ecotoxicity potential (FETP)",43.875889476532834,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,staged_total,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)",ecotoxicity: marine,marine ecotoxicity potential (METP),"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: marine | marine ecotoxicity potential (METP)",51.81089649755781,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,staged_total,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)",ecotoxicity: terrestrial,terrestrial ecotoxicity potential (TETP),"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: terrestrial | terrestrial ecotoxicity potential (TETP)",-113.56879566737648,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,staged_total,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)","energy resources: non-renewable, fossil",fossil fuel potential (FFP),"ReCiPe 2016 v1.03, midpoint (H) | energy resources: non-renewable, fossil | fossil fuel potential (FFP)",-10.201440940044389,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,staged_total,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)",eutrophication: freshwater,freshwater eutrophication potential (FEP),"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: freshwater | freshwater eutrophication potential (FEP)",-0.008316086183467469,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,staged_total,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)",eutrophication: marine,marine eutrophication potential (MEP),"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: marine | marine eutrophication potential (MEP)",-0.0004730606598003309,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,staged_total,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)",human toxicity: carcinogenic,human toxicity potential (HTPc),"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: carcinogenic | human toxicity potential (HTPc)",-40.14546094208934,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,staged_total,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)",human toxicity: non-carcinogenic,human toxicity potential (HTPnc),"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: non-carcinogenic | human toxicity potential (HTPnc)",-66.79803084484438,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,staged_total,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)",ionising radiation,ionising radiation potential (IRP),"ReCiPe 2016 v1.03, midpoint (H) | ionising radiation | ionising radiation potential (IRP)",0.012222695210679469,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,staged_total,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)",land use,agricultural land occupation (LOP),"ReCiPe 2016 v1.03, midpoint (H) | land use | agricultural land occupation (LOP)",-0.8480887648394199,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,staged_total,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)",material resources: metals/minerals,surplus ore potential (SOP),"ReCiPe 2016 v1.03, midpoint (H) | material resources: metals/minerals | surplus ore potential (SOP)",-0.7388703335063587,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,staged_total,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)",ozone depletion,ozone depletion potential (ODPinfinite),"ReCiPe 2016 v1.03, midpoint (H) | ozone depletion | ozone depletion potential (ODPinfinite)",-8.179214612532824e-06,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,staged_total,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)",particulate matter formation,particulate matter formation potential (PMFP),"ReCiPe 2016 v1.03, midpoint (H) | particulate matter formation | particulate matter formation potential (PMFP)",-0.07500990582396261,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,staged_total,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)",photochemical oxidant formation: human health,photochemical oxidant formation potential: humans (HOFP),"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: human health | photochemical oxidant formation potential: humans (HOFP)",-0.083376858880051,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,staged_total,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)",photochemical oxidant formation: terrestrial ecosystems,photochemical oxidant formation potential: ecosystems (EOFP),"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: terrestrial ecosystems | photochemical oxidant formation potential: ecosystems (EOFP)",-0.08819988839883515,standard,"(107031, 107031)",107031,107031,
SSP5H_2050,staged_total,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H)",water use,water consumption potential (WCP),"ReCiPe 2016 v1.03, midpoint (H) | water use | water consumption potential (WCP)",-0.18711342040606266,standard,"(107031, 107031)",107031,107031,
